true,N,fr,pred,correct,d_cvll
step,320,5.0,step,1,1.3076697744927515
step,320,5.0,ramp,0,-0.47368178269471173
step,320,5.0,ramp,0,-0.8618182498335045
step,320,5.0,ramp,0,-3.5684162404329527
step,320,5.0,step,1,0.7914812783344587
step,320,5.0,step,1,1.4023088906960766
step,320,5.0,step,1,2.166184655203324
step,320,5.0,step,1,2.1582149083096738
step,320,5.0,ramp,0,-2.702429266146055
step,320,5.0,ramp,0,-0.762890124814021
step,320,5.0,step,1,0.45621304076189517
step,320,5.0,step,1,0.7616839188808626
step,320,5.0,step,1,0.5755937691160398
step,320,5.0,step,1,0.08642965031503991
step,320,5.0,ramp,0,-0.6432278540069092
step,320,5.0,step,1,2.297592897610457
step,320,5.0,ramp,0,-0.8106710649174147
step,320,5.0,step,1,0.8692397066556623
step,320,5.0,ramp,0,-0.8305835190478774
step,320,5.0,step,1,0.4936554455257465
step,320,5.0,ramp,0,-0.612496326152268
step,320,5.0,step,1,2.5544248949006487
step,320,5.0,ramp,0,-0.22464187817467973
step,320,5.0,ramp,0,-1.245736813702024
step,320,5.0,step,1,0.9156852691437507
step,320,5.0,step,1,1.9374584610877719
step,320,5.0,step,1,2.516729317102545
step,320,5.0,step,1,0.2942661015915746
step,320,5.0,ramp,0,-0.22857934779335665
step,320,5.0,step,1,3.3617190387235496
step,320,5.0,ramp,0,-1.5977429057545578
step,320,5.0,ramp,0,-0.21699690996933896
step,320,5.0,step,1,0.8110441302283107
step,320,5.0,step,1,2.1448095428238503
step,320,5.0,step,1,0.9517908740895109
step,320,5.0,step,1,0.21712666553025883
step,320,5.0,ramp,0,-0.08803115699970476
step,320,5.0,step,1,0.37003129849381367
step,320,5.0,ramp,0,-0.07662289029349267
step,320,5.0,step,1,2.938258455522373
step,320,5.0,ramp,0,-0.5887707174074421
step,320,5.0,ramp,0,-0.6325194596252004
step,320,5.0,step,1,0.6951663592963087
step,320,5.0,step,1,0.35329776312642025
step,320,5.0,step,1,1.9065925200034144
step,320,5.0,step,1,0.2866703297422646
step,320,5.0,ramp,0,-1.396447769324368
step,320,5.0,ramp,0,-0.08725998168119986
step,320,10.0,ramp,0,-2.4198329780469976
step,320,10.0,step,1,0.679458196557789
step,320,10.0,step,1,1.2850123437369803
step,320,10.0,step,1,5.859741262328953
step,320,10.0,step,1,0.5084991079288557
step,320,10.0,ramp,0,-1.0600997030414874
step,320,10.0,step,1,3.7309673048061995
step,320,10.0,step,1,0.8776005015420196
step,320,10.0,ramp,0,-1.1866645370937476
step,320,10.0,step,1,2.5353023359316467
step,320,10.0,step,1,3.5271630161041685
step,320,10.0,ramp,0,-0.6060099461769823
step,320,10.0,step,1,3.0979647800686507
step,320,10.0,step,1,2.058553379571549
step,320,10.0,step,1,1.4743122130139454
step,320,10.0,step,1,2.4150058305385755
step,320,10.0,ramp,0,-0.6583435718616784
step,320,10.0,step,1,0.3402096696636363
step,320,10.0,ramp,0,-0.10294209610310645
step,320,10.0,ramp,0,-1.9801718077651458
step,320,10.0,step,1,2.16603712019878
step,320,10.0,step,1,1.7278431527738576
step,320,10.0,step,1,4.033070034851335
step,320,10.0,step,1,3.6767685333174995
step,320,10.0,step,1,0.1189033436085083
step,320,10.0,step,1,3.0353784966755484
step,320,10.0,ramp,0,-1.231343107234352
step,320,10.0,step,1,0.609661177468297
step,320,10.0,ramp,0,-2.2335982412969315
step,320,10.0,step,1,4.1504941874309225
step,320,10.0,step,1,1.3438112790026935
step,320,10.0,step,1,0.003164902650496515
step,320,10.0,step,1,0.24515782339449288
step,320,10.0,step,1,2.4179579284791544
step,320,10.0,step,1,6.958736073479486
step,320,10.0,step,1,1.2052445274575803
step,320,10.0,step,1,1.4498889666651849
step,320,10.0,step,1,4.646513507762847
step,320,10.0,step,1,1.2997264308010017
step,320,10.0,step,1,0.1695273413661198
step,320,10.0,step,1,0.7876119221596127
step,320,10.0,step,1,3.715245987788876
step,320,10.0,step,1,2.653377102358718
step,320,10.0,ramp,0,-0.16422889583191136
step,320,10.0,step,1,0.12482179341986921
step,320,10.0,step,1,1.6403008914849124
step,320,10.0,ramp,0,-0.8759748761704031
step,320,10.0,step,1,4.41774257427187
step,320,10.0,ramp,0,-2.2950407558073493
step,320,10.0,step,1,0.5973074557568907
step,320,10.0,step,1,5.016612757255189
step,320,10.0,step,1,0.01929356052505682
step,320,10.0,step,1,3.4180749919792106
step,320,10.0,step,1,0.7875310154599902
step,320,10.0,step,1,2.5886832925311865
step,320,10.0,step,1,1.9965661840715256
step,320,10.0,step,1,6.666905528798907
step,320,10.0,step,1,0.13059458860516315
step,320,10.0,step,1,3.0091308387322897
step,320,10.0,step,1,3.6566155400678326
step,320,20.0,step,1,3.394230826144849
step,320,20.0,step,1,0.3543360995477087
step,320,20.0,step,1,8.644287089439786
step,320,20.0,step,1,3.4027304446412927
step,320,20.0,ramp,0,-2.6237047631202586
step,320,20.0,step,1,2.699253795959521
step,320,20.0,step,1,2.8711705586906646
step,320,20.0,step,1,9.283452334129379
step,320,20.0,step,1,9.859356261420544
step,320,20.0,step,1,5.015779320098318
step,320,20.0,ramp,0,-0.1568161554710059
step,320,20.0,step,1,2.6713823468253395
step,320,20.0,ramp,0,-1.6371503210693845
step,320,20.0,ramp,0,-2.8137800768254237
step,320,20.0,ramp,0,-0.8570051250940196
step,320,20.0,step,1,9.111481074085532
step,320,20.0,step,1,0.0098366848628757
step,320,20.0,step,1,2.85182848435079
step,320,20.0,step,1,6.5067979303021275
step,320,20.0,step,1,6.847820664307164
step,320,20.0,step,1,6.965873098217344
step,320,20.0,step,1,6.296695433052264
step,320,20.0,step,1,0.20675624732211872
step,320,20.0,step,1,6.770070461097021
step,320,20.0,step,1,0.34578571166230176
step,320,20.0,step,1,6.921443009764062
step,320,20.0,step,1,7.715546962329427
step,320,20.0,step,1,7.2262785248062755
step,320,20.0,step,1,1.2678490800344662
step,320,20.0,step,1,3.7149327305323823
step,320,20.0,step,1,13.01541687324243
step,320,20.0,step,1,2.3858782365905427
step,320,20.0,ramp,0,-0.12789063957779945
step,320,20.0,step,1,0.8040018045171564
step,320,20.0,ramp,0,-1.9124459207591826
step,320,20.0,step,1,5.371812016911463
step,320,20.0,step,1,2.98918430194135
step,320,20.0,step,1,0.03287272678971931
step,320,20.0,step,1,0.9971525444561848
step,320,20.0,ramp,0,-5.10796849518556
step,320,20.0,step,1,2.529529865420045
step,320,20.0,step,1,5.285451806330002
step,320,20.0,ramp,0,-2.628058832197439
step,320,20.0,step,1,7.214596214924768
step,320,20.0,ramp,0,-1.0066155608355984
step,320,20.0,step,1,0.000943869319598889
step,320,20.0,step,1,0.536212222373706
step,320,20.0,step,1,7.28963549913351
step,320,20.0,step,1,0.8707319587365419
step,320,20.0,step,1,1.0975851970597432
step,320,20.0,ramp,0,-1.383934073518958
step,320,20.0,step,1,4.710893341634801
step,320,20.0,step,1,7.328310108796359
step,320,20.0,step,1,6.544467876369254
step,320,20.0,step,1,0.8923610173242196
step,320,20.0,step,1,6.890498496614782
step,320,20.0,step,1,6.382716418465861
step,320,20.0,step,1,1.3077943129856067
step,320,20.0,step,1,2.6334902107792004
step,320,20.0,step,1,6.973544336342911
step,320,40.0,step,1,9.397705002760631
step,320,40.0,step,1,19.03182687403114
step,320,40.0,step,1,12.192455432556926
step,320,40.0,step,1,15.855811767492014
step,320,40.0,step,1,11.768178432515015
step,320,40.0,step,1,21.73170445114465
step,320,40.0,step,1,6.836604513902785
step,320,40.0,step,1,17.63218353103275
step,320,40.0,step,1,18.592061609203483
step,320,40.0,step,1,12.174167361223226
step,320,40.0,step,1,8.015646075911718
step,320,40.0,step,1,15.373812583333347
step,320,40.0,step,1,10.424594408917073
step,320,40.0,step,1,6.064027072421595
step,320,40.0,step,1,9.289073270635527
step,320,40.0,step,1,8.327086029441489
step,320,40.0,step,1,9.926021066366047
step,320,40.0,step,1,10.162568184714473
step,320,40.0,step,1,15.336111389668076
step,320,40.0,step,1,13.366386128493104
step,320,40.0,step,1,8.765546329540484
step,320,40.0,step,1,14.453377005376751
step,320,40.0,step,1,19.787861751727178
step,320,40.0,step,1,9.043416405844255
step,320,40.0,step,1,21.22512111803917
step,320,40.0,step,1,5.601079402051255
step,320,40.0,step,1,11.086557907510723
step,320,40.0,step,1,25.732570221795868
step,320,40.0,step,1,8.095023051977478
step,320,40.0,step,1,8.731306845620566
step,320,40.0,step,1,10.416759911027839
step,320,40.0,step,1,21.97738868491797
step,320,40.0,step,1,9.163468581788038
step,320,40.0,step,1,8.102301723987694
step,320,40.0,step,1,26.713575868368935
step,320,40.0,step,1,3.625746747654375
step,320,40.0,step,1,6.777097364298243
step,320,40.0,step,1,12.500233968225984
step,320,40.0,step,1,21.548275004643074
step,320,40.0,step,1,10.326279109884126
step,320,40.0,step,1,11.207483191434221
step,320,40.0,step,1,10.27801034053573
step,320,40.0,step,1,12.933031578224472
step,320,40.0,step,1,8.194138239195127
step,320,40.0,step,1,14.103619998921204
step,320,40.0,step,1,19.051016520408666
step,320,40.0,step,1,14.11610484013454
step,320,40.0,step,1,7.513972894706058
step,320,40.0,step,1,0.6097759397525806
step,320,40.0,step,1,13.290523071560528
step,320,40.0,step,1,10.292083676673428
step,320,40.0,step,1,12.557137355611303
step,320,40.0,step,1,25.659187137564913
step,320,40.0,step,1,22.052487703790575
step,320,40.0,step,1,11.135530633203416
step,320,40.0,step,1,21.080154759396464
step,320,40.0,step,1,18.207130834898635
step,320,40.0,step,1,4.82751893110526
step,320,40.0,step,1,2.170903326142252
step,320,40.0,step,1,10.564999008279301
ramp,20,2.0,step,0,1.0116858864823755
ramp,20,2.0,step,0,0.1637189636444205
ramp,20,2.0,step,0,0.016081814560152452
ramp,20,2.0,step,0,0.4245092307929994
ramp,20,2.0,ramp,1,-0.05303913019942286
ramp,20,2.0,step,0,1.3810594336909503
ramp,20,2.0,ramp,1,-0.26203459984834154
ramp,20,2.0,step,0,0.22944965201411094
ramp,20,2.0,step,0,0.00811241548984043
ramp,20,2.0,step,0,0.5992262275031521
ramp,20,2.0,step,0,0.8627514562947312
ramp,20,2.0,ramp,1,-0.0069862224568240094
ramp,20,2.0,step,0,0.008071353652582047
ramp,20,2.0,ramp,1,-1.1803484660870822
ramp,20,2.0,step,0,2.4569295296382165
ramp,20,2.0,ramp,1,-1.4351194481816094
ramp,20,2.0,ramp,1,-0.038071527084952095
ramp,20,2.0,ramp,1,-0.14372334632659545
ramp,20,2.0,step,0,0.21911111106376424
ramp,20,2.0,ramp,1,-0.4160471469503335
ramp,20,2.0,ramp,1,-0.20154868259996306
ramp,20,2.0,step,0,0.032021803884560995
ramp,20,2.0,ramp,1,-0.11778035031750278
ramp,20,2.0,step,0,0.6461044993302849
ramp,20,2.0,ramp,1,-0.4282236894485649
ramp,20,2.0,ramp,1,-0.37530751097560966
ramp,20,2.0,ramp,1,-0.011248525586594837
ramp,20,2.0,step,0,0.17016191781712564
ramp,20,2.0,step,0,0.12616940400109655
ramp,20,2.0,step,0,0.24536670498140722
ramp,20,2.0,step,0,0.7137082216211112
ramp,20,2.0,step,0,0.09355775111058762
ramp,20,2.0,step,0,0.2047700268137831
ramp,20,2.0,step,0,0.018370170506898376
ramp,20,2.0,ramp,1,-0.09085461155326868
ramp,20,2.0,ramp,1,-1.525123752299919
ramp,20,2.0,ramp,1,-0.5041888930227714
ramp,20,2.0,step,0,0.4125350203924967
ramp,20,2.0,ramp,1,-4.306485560059826
ramp,20,2.0,step,0,0.004136925320374019
ramp,20,2.0,ramp,1,-0.2378950899472727
ramp,20,2.0,ramp,1,-0.216054417141045
ramp,20,2.0,ramp,1,-0.11023199821785568
ramp,20,2.0,step,0,4.504641458259115
ramp,20,2.0,ramp,1,-0.15791553820993443
ramp,20,2.0,ramp,1,-0.022531268169309726
ramp,20,2.0,ramp,1,-0.03211449441199932
ramp,20,2.0,step,0,0.005380319974555903
ramp,20,2.0,step,0,1.2128443306432928
ramp,20,2.0,step,0,0.6419531503788392
ramp,20,2.0,ramp,1,-0.5963379576471937
ramp,20,2.0,ramp,1,-0.5665143031242721
ramp,20,2.0,step,0,0.05402286269439571
ramp,20,2.0,step,0,0.017579534456700685
ramp,20,2.0,ramp,1,-0.010508776999870406
ramp,20,2.0,step,0,0.07567480378459379
ramp,20,2.0,step,0,0.20106788605395565
ramp,20,2.0,ramp,1,-0.07176101004256452
ramp,20,2.0,ramp,1,-0.26140761714940197
ramp,20,2.0,ramp,1,-0.37181861589365184
ramp,20,5.0,step,0,0.20817438511737407
ramp,20,5.0,step,0,0.6503315433470789
ramp,20,5.0,step,0,0.22982239127776438
ramp,20,5.0,ramp,1,-0.5110605748449899
ramp,20,5.0,step,0,0.3904405243787039
ramp,20,5.0,ramp,1,-0.07748184899165267
ramp,20,5.0,ramp,1,-0.4372668246555236
ramp,20,5.0,ramp,1,-0.2774195074960062
ramp,20,5.0,step,0,0.7366550252934587
ramp,20,5.0,step,0,0.08542247581797824
ramp,20,5.0,ramp,1,-0.4568883679840354
ramp,20,5.0,step,0,0.3362393177983165
ramp,20,5.0,ramp,1,-0.2300394779760211
ramp,20,5.0,ramp,1,-0.09904607053255177
ramp,20,5.0,step,0,0.5281253314847305
ramp,20,5.0,step,0,0.7459218992061807
ramp,20,5.0,ramp,1,-0.7884922657065232
ramp,20,5.0,ramp,1,-0.3025061652470953
ramp,20,5.0,ramp,1,-0.20166429068359548
ramp,20,5.0,step,0,10.676067691525901
ramp,20,5.0,ramp,1,-0.5397480527558969
ramp,20,5.0,step,0,1.4569313971111768
ramp,20,5.0,step,0,0.0777710014703814
ramp,20,5.0,ramp,1,-0.3597314013712065
ramp,20,5.0,ramp,1,-1.4653630525131405
ramp,20,5.0,ramp,1,-0.13784972548910446
ramp,20,5.0,ramp,1,-0.04011511483684416
ramp,20,5.0,ramp,1,-0.6886621577685901
ramp,20,5.0,step,0,0.006859188065334365
ramp,20,5.0,step,0,10.137932453413313
ramp,20,5.0,ramp,1,-0.22430394779398455
ramp,20,5.0,step,0,1.896928995419188
ramp,20,5.0,step,0,0.23396382012417405
ramp,20,5.0,step,0,0.07024000248476625
ramp,20,5.0,ramp,1,-2.976121078572376
ramp,20,5.0,ramp,1,-0.8563552629446178
ramp,20,5.0,ramp,1,-0.04512452237042908
ramp,20,5.0,step,0,0.00306351808661276
ramp,20,5.0,ramp,1,-0.28831605800050397
ramp,20,5.0,step,0,1.4647166613527247
ramp,20,5.0,ramp,1,-0.1250445938184015
ramp,20,5.0,step,0,0.316498829560814
ramp,20,5.0,ramp,1,-0.3048329677833834
ramp,20,5.0,ramp,1,-0.1648989764252775
ramp,20,5.0,ramp,1,-0.10836735093670313
ramp,20,5.0,ramp,1,-0.5417813737870745
ramp,20,5.0,step,0,0.3938829865153508
ramp,20,5.0,step,0,4.581587424633653
ramp,20,5.0,ramp,1,-0.6255352424427372
ramp,20,5.0,step,0,0.0834561740013271
ramp,20,5.0,step,0,0.10298813670821971
ramp,20,5.0,step,0,0.22026487635355352
ramp,20,5.0,ramp,1,-0.3889115495843214
ramp,20,5.0,ramp,1,-0.02622331504406361
ramp,20,5.0,ramp,1,-0.10550971874901904
ramp,20,5.0,step,0,0.26311851251357155
ramp,20,5.0,step,0,0.1272132109593258
ramp,20,5.0,ramp,1,-0.5239666866685582
ramp,20,5.0,step,0,1.6382331925200049
ramp,20,5.0,step,0,0.3851317873117637
ramp,20,10.0,step,0,2.6899161886202876
ramp,20,10.0,step,0,0.3136760515562287
ramp,20,10.0,step,0,2.591644825583387
ramp,20,10.0,ramp,1,-0.09535106547349415
ramp,20,10.0,step,0,0.6885821555177927
ramp,20,10.0,step,0,0.7643031172639212
ramp,20,10.0,step,0,0.28579598198419376
ramp,20,10.0,step,0,0.2181757579280088
ramp,20,10.0,ramp,1,-0.13878355584425606
ramp,20,10.0,ramp,1,-0.33476568886320024
ramp,20,10.0,ramp,1,-0.4110813960154758
ramp,20,10.0,step,0,0.14201453665975805
ramp,20,10.0,ramp,1,-0.26778236264823363
ramp,20,10.0,ramp,1,-0.23108565611758536
ramp,20,10.0,step,0,0.751746522905762
ramp,20,10.0,ramp,1,-0.3638553798580091
ramp,20,10.0,step,0,0.9429203461484406
ramp,20,10.0,step,0,0.06642145671750654
ramp,20,10.0,step,0,0.23996643163792442
ramp,20,10.0,ramp,1,-1.2787043446536472
ramp,20,10.0,ramp,1,-0.34588737237413625
ramp,20,10.0,ramp,1,-1.3776897651511604
ramp,20,10.0,ramp,1,-1.2214151752959026
ramp,20,10.0,ramp,1,-0.282797370425925
ramp,20,10.0,step,0,0.0706753241132958
ramp,20,10.0,ramp,1,-0.914444059015949
ramp,20,10.0,ramp,1,-0.2227553925869472
ramp,20,10.0,step,0,0.9655228262162723
ramp,20,10.0,step,0,1.0568599067868547
ramp,20,10.0,step,0,0.8323601363237287
ramp,20,10.0,ramp,1,-0.19670670639723653
ramp,20,10.0,step,0,0.21998623273270823
ramp,20,10.0,ramp,1,-0.6140685024524544
ramp,20,10.0,step,0,0.3661335219679245
ramp,20,10.0,step,0,0.49552181351390345
ramp,20,10.0,ramp,1,-0.41067042096165096
ramp,20,10.0,step,0,8.214118436224226
ramp,20,10.0,step,0,0.07029107969452753
ramp,20,10.0,ramp,1,-0.7675836461458516
ramp,20,10.0,ramp,1,-0.25286081419815787
ramp,20,10.0,ramp,1,-0.5947889495090806
ramp,20,10.0,step,0,0.867493343361943
ramp,20,10.0,step,0,0.2253095302085626
ramp,20,10.0,ramp,1,-0.6824653026957606
ramp,20,10.0,ramp,1,-1.8293761994532929
ramp,20,10.0,ramp,1,-0.5023968500202898
ramp,20,10.0,ramp,1,-0.7153408150239784
ramp,20,10.0,ramp,1,-0.30538767325384697
ramp,20,10.0,step,0,0.38341613911487116
ramp,20,10.0,ramp,1,-0.5472098712437798
ramp,20,10.0,ramp,1,-0.2058241272222716
ramp,20,10.0,step,0,4.065590440006446
ramp,20,10.0,ramp,1,-1.2963270341001305
ramp,20,10.0,ramp,1,-0.564624328413089
ramp,20,10.0,step,0,0.9652254432675278
ramp,20,10.0,ramp,1,-0.525825892287628
ramp,20,10.0,ramp,1,-0.16111251735091514
ramp,20,10.0,step,0,0.026947958963063456
ramp,20,10.0,ramp,1,-0.5687771909026083
ramp,20,10.0,ramp,1,-0.1887139344875095
ramp,20,20.0,step,0,0.42315673774297125
ramp,20,20.0,step,0,0.49040346939568735
ramp,20,20.0,step,0,1.0830182993133803
ramp,20,20.0,step,0,0.08780092779545612
ramp,20,20.0,step,0,1.1271444537569266
ramp,20,20.0,ramp,1,-0.4197736617751957
ramp,20,20.0,ramp,1,-0.5485632455933
ramp,20,20.0,ramp,1,-1.1545671635306292
ramp,20,20.0,ramp,1,-0.9984538524706466
ramp,20,20.0,step,0,0.8591340458421826
ramp,20,20.0,step,0,1.6047097385827556
ramp,20,20.0,ramp,1,-0.8776536498535279
ramp,20,20.0,step,0,0.8048527664772109
ramp,20,20.0,step,0,0.27702989923736254
ramp,20,20.0,ramp,1,-6.035863525538559
ramp,20,20.0,step,0,0.9957424300222897
ramp,20,20.0,ramp,1,-1.450968669217957
ramp,20,20.0,step,0,0.837685570411935
ramp,20,20.0,step,0,0.05790029385627804
ramp,20,20.0,ramp,1,-0.705005547368927
ramp,20,20.0,step,0,0.8846830460067849
ramp,20,20.0,ramp,1,-1.4602895900881947
ramp,20,20.0,ramp,1,-2.4344480915457893
ramp,20,20.0,step,0,0.8098930106457374
ramp,20,20.0,ramp,1,-1.3581590368690968
ramp,20,20.0,ramp,1,-1.971530199804704
ramp,20,20.0,step,0,0.36980957992631147
ramp,20,20.0,ramp,1,-0.11647048647301972
ramp,20,20.0,step,0,1.0310556813104483
ramp,20,20.0,ramp,1,-0.14983370793390804
ramp,20,20.0,ramp,1,-0.20553187078257906
ramp,20,20.0,ramp,1,-0.005531758135020937
ramp,20,20.0,ramp,1,-0.43657118684689067
ramp,20,20.0,step,0,1.3957723037452183
ramp,20,20.0,ramp,1,-0.7513597974203208
ramp,20,20.0,step,0,0.082948416468696
ramp,20,20.0,step,0,1.0333557347336182
ramp,20,20.0,ramp,1,-0.31094248748095765
ramp,20,20.0,step,0,0.7902924533607916
ramp,20,20.0,ramp,1,-0.17721879030847276
ramp,20,20.0,ramp,1,-0.09844985484497215
ramp,20,20.0,ramp,1,-0.9326526713809642
ramp,20,20.0,step,0,0.3766888884026969
ramp,20,20.0,step,0,0.14996743177493954
ramp,20,20.0,ramp,1,-1.2259646102486954
ramp,20,20.0,step,0,0.870240326746341
ramp,20,20.0,ramp,1,-0.6729454601095597
ramp,20,20.0,step,0,0.3487795967116085
ramp,20,20.0,ramp,1,-0.35692907159173615
ramp,20,20.0,step,0,0.12649305971336844
ramp,20,20.0,ramp,1,-0.3617685484239246
ramp,20,20.0,step,0,0.5949932344688023
ramp,20,20.0,ramp,1,-0.2194256439875062
ramp,20,20.0,step,0,1.1056006765728625
ramp,20,20.0,ramp,1,-0.9214790227476612
ramp,20,20.0,step,0,0.3931834598359387
ramp,20,20.0,step,0,0.41084124567913705
ramp,20,20.0,step,0,0.10373188133900157
ramp,20,20.0,step,0,1.1724033308659045
ramp,20,20.0,step,0,1.2881110256173827
ramp,20,40.0,step,0,0.3245868595776642
ramp,20,40.0,step,0,0.20058764327805534
ramp,20,40.0,ramp,1,-0.10945445372095719
ramp,20,40.0,step,0,0.9937955177665572
ramp,20,40.0,ramp,1,-1.6086886262727376
ramp,20,40.0,step,0,1.310401433158745
ramp,20,40.0,ramp,1,-1.3752051899753894
ramp,20,40.0,step,0,0.6034149713981947
ramp,20,40.0,ramp,1,-1.0774212004773744
ramp,20,40.0,ramp,1,-2.0324360208944086
ramp,20,40.0,ramp,1,-2.6709048303586655
ramp,20,40.0,ramp,1,-0.24943055105006806
ramp,20,40.0,ramp,1,-1.1104556139702026
ramp,20,40.0,step,0,0.006934287312617471
ramp,20,40.0,ramp,1,-2.440142615701461
ramp,20,40.0,step,0,0.4039346124306462
ramp,20,40.0,ramp,1,-1.0908412315825444
ramp,20,40.0,ramp,1,-2.0360644033754056
ramp,20,40.0,ramp,1,-1.9929605958204775
ramp,20,40.0,step,0,0.286193087172137
ramp,20,40.0,step,0,2.216840207529458
ramp,20,40.0,ramp,1,-2.7638238708961467
ramp,20,40.0,ramp,1,-3.723725482380246
ramp,20,40.0,ramp,1,-1.0621824902394792
ramp,20,40.0,ramp,1,-0.08369736196885924
ramp,20,40.0,ramp,1,-3.274397122682444
ramp,20,40.0,step,0,2.357936577177668
ramp,20,40.0,step,0,0.20378734191746162
ramp,20,40.0,step,0,0.029107013234920487
ramp,20,40.0,ramp,1,-0.762322336361251
ramp,20,40.0,ramp,1,-1.194508622837077
ramp,20,40.0,ramp,1,-1.6708904054423783
ramp,20,40.0,ramp,1,-1.1199963998839166
ramp,20,40.0,ramp,1,-0.8807965934773279
ramp,20,40.0,ramp,1,-1.2228957295919827
ramp,20,40.0,ramp,1,-0.47242068313039454
ramp,20,40.0,step,0,0.03397715641432342
ramp,20,40.0,step,0,1.2989640080272125
ramp,20,40.0,ramp,1,-1.524121771835837
ramp,20,40.0,ramp,1,-0.26894454643985455
ramp,20,40.0,ramp,1,-1.944075046755927
ramp,20,40.0,step,0,0.969544175338342
ramp,20,40.0,ramp,1,-1.7934515119607681
ramp,20,40.0,ramp,1,-0.6861092914364235
ramp,20,40.0,ramp,1,-0.3511442223928043
ramp,20,40.0,ramp,1,-0.2654316055046593
ramp,20,40.0,ramp,1,-1.1348978742319105
ramp,20,40.0,ramp,1,-1.803029420530379
ramp,20,40.0,ramp,1,-1.363916239769253
ramp,20,40.0,step,0,0.8529186268862077
ramp,20,40.0,ramp,1,-3.7786200310704885
ramp,20,40.0,step,0,5.08885813318085
ramp,20,40.0,ramp,1,-2.149614873244559
ramp,20,40.0,step,0,0.49868694473968844
ramp,20,40.0,step,0,1.0605172133004999
ramp,20,40.0,step,0,0.7348726450327376
ramp,20,40.0,step,0,1.0046371094985602
ramp,20,40.0,ramp,1,-1.752809549781034
ramp,20,40.0,ramp,1,-1.2258442250821417
ramp,20,40.0,ramp,1,-1.0252929878598707
ramp,40,2.0,ramp,1,-0.031136611984976525
ramp,40,2.0,ramp,1,-0.41707458249791785
ramp,40,2.0,ramp,1,-1.541478150578456
ramp,40,2.0,ramp,1,-0.44078051716709865
ramp,40,2.0,ramp,1,-0.027415945359678062
ramp,40,2.0,ramp,1,-0.0831492771965543
ramp,40,2.0,ramp,1,-0.2398494989316191
ramp,40,2.0,step,0,0.15519258009067016
ramp,40,2.0,step,0,0.7197775484732887
ramp,40,2.0,ramp,1,-0.1297697383762113
ramp,40,2.0,step,0,0.0681140617620315
ramp,40,2.0,ramp,1,-0.2602952773251985
ramp,40,2.0,ramp,1,-0.2764073910688154
ramp,40,2.0,step,0,0.03511046780674576
ramp,40,2.0,ramp,1,-5.29638416384779
ramp,40,2.0,step,0,0.577293651086066
ramp,40,2.0,ramp,1,-0.06861686614658424
ramp,40,2.0,step,0,0.03959622408754626
ramp,40,2.0,ramp,1,-0.5694705431361342
ramp,40,2.0,ramp,1,-0.036093552624464564
ramp,40,2.0,ramp,1,-0.5906562156788908
ramp,40,2.0,ramp,1,-0.6854416365047911
ramp,40,2.0,step,0,0.2500774013891629
ramp,40,2.0,ramp,1,-0.4602562701449955
ramp,40,2.0,ramp,1,-0.4583081535454312
ramp,40,2.0,ramp,1,-0.026730786548384344
ramp,40,2.0,ramp,1,-0.4323321680052885
ramp,40,2.0,ramp,1,-0.06847515621500122
ramp,40,2.0,step,0,0.8553004120593073
ramp,40,2.0,ramp,1,-0.5068889255285853
ramp,40,2.0,ramp,1,-0.03660891115694653
ramp,40,2.0,ramp,1,-0.4753442622526052
ramp,40,2.0,ramp,1,-0.09489235447742317
ramp,40,2.0,step,0,0.21567481358984253
ramp,40,2.0,ramp,1,-0.9173298728561576
ramp,40,2.0,ramp,1,-0.47190379219210854
ramp,40,2.0,ramp,1,-0.29395777700280235
ramp,40,2.0,step,0,0.6055244825556372
ramp,40,2.0,ramp,1,-0.3581597895325359
ramp,40,2.0,ramp,1,-0.14948440322049805
ramp,40,2.0,ramp,1,-0.5554643307890075
ramp,40,2.0,step,0,1.8687704483801326
ramp,40,2.0,ramp,1,-0.17694802940310694
ramp,40,2.0,ramp,1,-0.030684237048362206
ramp,40,2.0,step,0,1.3733593377969697
ramp,40,2.0,ramp,1,-0.0442223708134577
ramp,40,2.0,ramp,1,-0.048838088427402226
ramp,40,2.0,ramp,1,-0.38509531135586883
ramp,40,2.0,step,0,0.0449586804879516
ramp,40,2.0,step,0,0.8173705600450489
ramp,40,2.0,step,0,1.02549886813253
ramp,40,2.0,step,0,0.1831971224549278
ramp,40,2.0,ramp,1,-0.2446717014485955
ramp,40,2.0,step,0,0.8311609740237031
ramp,40,2.0,ramp,1,-0.1465447285287098
ramp,40,2.0,ramp,1,-0.16201300990005052
ramp,40,2.0,ramp,1,-0.15271068664182508
ramp,40,2.0,ramp,1,-0.02741349692563233
ramp,40,2.0,ramp,1,-0.4726931246920998
ramp,40,2.0,step,0,1.1299945076673623
ramp,40,5.0,step,0,0.08636140340993848
ramp,40,5.0,ramp,1,-0.059923922387866924
ramp,40,5.0,ramp,1,-0.37210354872323137
ramp,40,5.0,ramp,1,-1.103237163392805
ramp,40,5.0,step,0,0.14503440594430117
ramp,40,5.0,step,0,0.10216251596756365
ramp,40,5.0,step,0,0.5657398308381403
ramp,40,5.0,step,0,0.30780759470709995
ramp,40,5.0,step,0,0.6754809901084968
ramp,40,5.0,step,0,0.5330151874853186
ramp,40,5.0,step,0,0.0766360621293245
ramp,40,5.0,step,0,0.5067602010399241
ramp,40,5.0,step,0,0.6491458507657342
ramp,40,5.0,step,0,0.5615585164488266
