cell,auc_before,auc_after,n
6981808a-357c-4ffd-9989-33160ba9e256:531,0.6053921568627452,0.625,70
6981808a-357c-4ffd-9989-33160ba9e256:541,0.607843137254902,0.5604575163398693,70
6981808a-357c-4ffd-9989-33160ba9e256:545,0.6678921568627451,0.6503267973856209,70
6981808a-357c-4ffd-9989-33160ba9e256:546,0.6225490196078431,0.6348039215686274,70
6981808a-357c-4ffd-9989-33160ba9e256:560,0.44362745098039225,0.47875816993464054,70
6981808a-357c-4ffd-9989-33160ba9e256:563,0.5735294117647058,0.5498366013071896,70
6981808a-357c-4ffd-9989-33160ba9e256:564,0.6519607843137254,0.6478758169934641,70
6981808a-357c-4ffd-9989-33160ba9e256:565,0.5890522875816994,0.6290849673202614,70
6981808a-357c-4ffd-9989-33160ba9e256:803,0.5637254901960784,0.5808823529411764,70
727ff7c4-d63f-4bd8-9888-f134a25b874f:11,0.4776500638569604,0.5019157088122606,56
727ff7c4-d63f-4bd8-9888-f134a25b874f:44,0.43422733077905484,0.34227330779054915,56
769b42dc-acf3-4079-b09e-ec979568d297:195,0.5384615384615384,0.6257796257796258,50
769b42dc-acf3-4079-b09e-ec979568d297:210,0.3908523908523909,0.5176715176715176,50
769b42dc-acf3-4079-b09e-ec979568d297:213,0.4178794178794179,0.49688149688149685,50
769b42dc-acf3-4079-b09e-ec979568d297:228,0.33264033264033266,0.35135135135135137,50
769b42dc-acf3-4079-b09e-ec979568d297:234,0.5051975051975052,0.5862785862785862,50
769b42dc-acf3-4079-b09e-ec979568d297:253,0.44698544698544695,0.4636174636174636,50
769b42dc-acf3-4079-b09e-ec979568d297:255,0.35343035343035345,0.40540540540540543,50
769b42dc-acf3-4079-b09e-ec979568d297:269,0.5426195426195426,0.5821205821205822,50
769b42dc-acf3-4079-b09e-ec979568d297:281,0.4074844074844075,0.45738045738045735,50
769b42dc-acf3-4079-b09e-ec979568d297:303,0.4282744282744283,0.4345114345114345,50
769b42dc-acf3-4079-b09e-ec979568d297:336,0.5405405405405406,0.5717255717255718,50
769b42dc-acf3-4079-b09e-ec979568d297:398,0.4189189189189189,0.47609147609147606,50
80f6ffdd-f692-450f-ab19-cd6d45bfd73e:38,0.3686868686868687,0.4078282828282828,57
80f6ffdd-f692-450f-ab19-cd6d45bfd73e:72,0.571969696969697,0.595959595959596,57
80f6ffdd-f692-450f-ab19-cd6d45bfd73e:77,0.625,0.5732323232323232,57
8169d556-f994-4735-b4c8-f7c85ddc39b0:59,0.39682539682539686,0.41269841269841273,37
8169d556-f994-4735-b4c8-f7c85ddc39b0:80,0.6507936507936508,0.6468253968253969,37
81b1800e-f138-4337-abc9-bb0449b77852:38,0.8157142857142857,0.6757142857142858,53
81b1800e-f138-4337-abc9-bb0449b77852:64,0.8028571428571428,0.6985714285714285,53
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:394,0.6237745098039215,0.5637254901960784,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:395,0.4632352941176471,0.5318627450980392,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:405,0.303921568627451,0.4803921568627451,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:407,0.5931372549019608,0.5465686274509804,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:415,0.698529411764706,0.6495098039215687,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:417,0.5625,0.5441176470588235,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:438,0.37254901960784315,0.5392156862745098,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:441,0.5490196078431373,0.49754901960784315,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:456,0.8161764705882353,0.7450980392156863,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:463,0.8553921568627451,0.803921568627451,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:468,0.3357843137254902,0.45098039215686275,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:471,0.5269607843137254,0.4068627450980392,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:491,0.6029411764705882,0.4436274509803922,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:499,0.8700980392156863,0.7205882352941176,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:505,0.8284313725490196,0.7867647058823529,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:538,0.5931372549019608,0.625,46
81ef1ec7-dbcc-410f-9bff-b21a62a909fd:550,0.44852941176470595,0.6053921568627452,46
88e148d2-d554-42c2-9c41-cc6369f98c45:453,0.5730706075533661,0.5998905309250137,121
88e148d2-d554-42c2-9c41-cc6369f98c45:477,0.6211001642036125,0.657088122605364,121
88e148d2-d554-42c2-9c41-cc6369f98c45:546,0.509031198686371,0.5175150519978107,121
88e148d2-d554-42c2-9c41-cc6369f98c45:585,0.5779967159277504,0.6078270388615216,121
8ab470cc-de5a-4d65-92bd-9a25fbe6d07d:146,0.5198799699924982,0.5266316579144786,74
8ab470cc-de5a-4d65-92bd-9a25fbe6d07d:162,0.4516129032258064,0.45986496624156037,74
8ab470cc-de5a-4d65-92bd-9a25fbe6d07d:504,0.43510877719429863,0.44636159039759943,74
8ab470cc-de5a-4d65-92bd-9a25fbe6d07d:78,0.490622655663916,0.48837209302325585,74
8ab470cc-de5a-4d65-92bd-9a25fbe6d07d:97,0.5251312828207052,0.5461365341335334,74
8abf098f-d4f6-4957-9c0a-f53685db74cc:23,0.6472148541114059,0.5702917771883289,42
9150758e-1390-41d1-b426-96675e60dbea:11,0.4899707009240478,0.4629254000450755,138
9150758e-1390-41d1-b426-96675e60dbea:12,0.4971827811584404,0.5098039215686274,138
9150758e-1390-41d1-b426-96675e60dbea:14,0.398016677935542,0.40252422808203747,138
9150758e-1390-41d1-b426-96675e60dbea:18,0.39869281045751637,0.40274960558936224,138
9150758e-1390-41d1-b426-96675e60dbea:7,0.733603786342123,0.7480279468109082,138
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:100,0.7555555555555555,0.6222222222222222,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:105,0.48333333333333334,0.5333333333333333,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:114,0.711111111111111,0.6777777777777778,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:12,0.5499999999999999,0.6055555555555555,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:143,0.3388888888888889,0.4388888888888889,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:152,0.5777777777777777,0.5166666666666666,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:158,0.5,0.4777777777777777,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:160,0.3722222222222222,0.5111111111111111,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:17,0.5055555555555555,0.5611111111111111,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:185,0.4888888888888888,0.5277777777777778,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:232,0.6111111111111112,0.6222222222222221,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:246,0.45,0.5777777777777778,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:252,0.2833333333333333,0.40555555555555556,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:253,0.45,0.4777777777777778,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:27,0.45555555555555555,0.5611111111111111,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:28,0.4777777777777778,0.5444444444444445,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:293,0.5444444444444445,0.5944444444444444,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:299,0.4027777777777778,0.34444444444444444,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:300,0.49444444444444446,0.4833333333333333,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:326,0.6388888888888888,0.5222222222222221,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:331,0.34444444444444444,0.33333333333333337,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:337,0.1222222222222222,0.2944444444444444,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:343,0.4666666666666667,0.5,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:344,0.5055555555555555,0.5111111111111111,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:44,0.5722222222222222,0.5388888888888889,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:58,0.48333333333333334,0.5277777777777778,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:70,0.4555555555555556,0.5055555555555555,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:75,0.41666666666666663,0.4444444444444444,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:8,0.5777777777777777,0.5722222222222222,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:84,0.42222222222222217,0.4722222222222222,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:92,0.4444444444444444,0.47777777777777775,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:94,0.5111111111111111,0.5611111111111111,28
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c:941,0.44166666666666665,0.5111111111111111,28
a44a9942-0667-4d49-9047-40d2256c9854:565,0.46944444444444444,0.4444444444444444,39
a44a9942-0667-4d49-9047-40d2256c9854:598,0.5513888888888889,0.625,39
a44a9942-0667-4d49-9047-40d2256c9854:688,0.35277777777777775,0.39722222222222225,39
a450558e-195f-44ff-979b-6b6420c9621b:1010,0.5244755244755246,0.4755244755244755,24
a450558e-195f-44ff-979b-6b6420c9621b:1012,0.43356643356643354,0.36363636363636365,24
a450558e-195f-44ff-979b-6b6420c9621b:647,0.25874125874125875,0.25874125874125875,24
a450558e-195f-44ff-979b-6b6420c9621b:653,0.5524475524475525,0.5244755244755245,24
a450558e-195f-44ff-979b-6b6420c9621b:655,0.4825174825174825,0.48251748251748255,24
a450558e-195f-44ff-979b-6b6420c9621b:657,0.4685314685314685,0.5034965034965035,24
a450558e-195f-44ff-979b-6b6420c9621b:667,0.6083916083916084,0.5594405594405595,24
a450558e-195f-44ff-979b-6b6420c9621b:693,0.2237762237762238,0.1888111888111888,24
a450558e-195f-44ff-979b-6b6420c9621b:694,0.5384615384615384,0.5454545454545454,24
a450558e-195f-44ff-979b-6b6420c9621b:768,0.46153846153846156,0.4965034965034965,24
a450558e-195f-44ff-979b-6b6420c9621b:792,0.46503496503496505,0.42657342657342656,24
a450558e-195f-44ff-979b-6b6420c9621b:793,0.4825174825174825,0.39160839160839167,24
a450558e-195f-44ff-979b-6b6420c9621b:795,0.5874125874125875,0.6223776223776224,24
a450558e-195f-44ff-979b-6b6420c9621b:832,0.5384615384615384,0.5384615384615384,24
a450558e-195f-44ff-979b-6b6420c9621b:847,0.4055944055944056,0.3776223776223776,24
a450558e-195f-44ff-979b-6b6420c9621b:848,0.5594405594405594,0.6293706293706294,24
a450558e-195f-44ff-979b-6b6420c9621b:877,0.5104895104895105,0.48951048951048953,24
a450558e-195f-44ff-979b-6b6420c9621b:887,0.5244755244755245,0.5104895104895104,24
a450558e-195f-44ff-979b-6b6420c9621b:891,0.4545454545454546,0.4195804195804196,24
a450558e-195f-44ff-979b-6b6420c9621b:897,0.4965034965034965,0.4265734265734266,24
a450558e-195f-44ff-979b-6b6420c9621b:904,0.5804195804195804,0.5594405594405595,24
a450558e-195f-44ff-979b-6b6420c9621b:920,0.4720279720279721,0.4195804195804196,24
a450558e-195f-44ff-979b-6b6420c9621b:928,0.4755244755244755,0.4475524475524476,24
a450558e-195f-44ff-979b-6b6420c9621b:939,0.4825174825174825,0.5244755244755245,24
a450558e-195f-44ff-979b-6b6420c9621b:944,0.4055944055944056,0.3916083916083916,24
a450558e-195f-44ff-979b-6b6420c9621b:952,0.4475524475524476,0.40559440559440557,24
a450558e-195f-44ff-979b-6b6420c9621b:960,0.38461538461538464,0.48251748251748255,24
a450558e-195f-44ff-979b-6b6420c9621b:966,0.45454545454545453,0.44755244755244755,24
a450558e-195f-44ff-979b-6b6420c9621b:968,0.5734265734265734,0.4755244755244756,24
a450558e-195f-44ff-979b-6b6420c9621b:972,0.4825174825174825,0.5104895104895105,24
a450558e-195f-44ff-979b-6b6420c9621b:985,0.6223776223776224,0.5314685314685315,24
a450558e-195f-44ff-979b-6b6420c9621b:992,0.5524475524475525,0.45454545454545453,24
a450558e-195f-44ff-979b-6b6420c9621b:993,0.6853146853146854,0.6153846153846154,24
a94a0023-d461-49fa-8cc6-032237039c27:303,0.595959595959596,0.6464646464646465,20
a94a0023-d461-49fa-8cc6-032237039c27:318,0.7171717171717172,0.6262626262626263,20
a94a0023-d461-49fa-8cc6-032237039c27:335,0.7171717171717171,0.5858585858585859,20
a94a0023-d461-49fa-8cc6-032237039c27:345,0.6868686868686869,0.5353535353535354,20
a94a0023-d461-49fa-8cc6-032237039c27:368,0.35353535353535354,0.40404040404040403,20
a94a0023-d461-49fa-8cc6-032237039c27:371,0.6767676767676768,0.6868686868686869,20
a94a0023-d461-49fa-8cc6-032237039c27:401,0.6161616161616161,0.5757575757575757,20
a94a0023-d461-49fa-8cc6-032237039c27:416,0.6666666666666666,0.494949494949495,20
a94a0023-d461-49fa-8cc6-032237039c27:427,0.51010101010101,0.4444444444444445,20
a94a0023-d461-49fa-8cc6-032237039c27:441,0.6363636363636365,0.6666666666666667,20
a94a0023-d461-49fa-8cc6-032237039c27:444,0.5959595959595959,0.505050505050505,20
a94a0023-d461-49fa-8cc6-032237039c27:448,0.6262626262626263,0.5757575757575757,20
a94a0023-d461-49fa-8cc6-032237039c27:450,0.5555555555555556,0.5454545454545454,20
a94a0023-d461-49fa-8cc6-032237039c27:474,0.7575757575757576,0.6363636363636364,20
ac680ec5-6f89-4739-9848-9d76fc0e017f:152,0.5401785714285714,0.4107142857142857,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:167,0.4107142857142857,0.4285714285714286,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:183,0.4464285714285714,0.44642857142857145,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:194,0.5803571428571429,0.6339285714285714,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:198,0.4910714285714286,0.5089285714285714,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:201,0.5892857142857142,0.625,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:219,0.7589285714285714,0.7410714285714286,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:243,0.44642857142857145,0.47321428571428575,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:247,0.42857142857142855,0.4642857142857143,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:250,0.5,0.38392857142857145,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:272,0.375,0.2857142857142857,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:273,0.6785714285714286,0.8125,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:335,0.5625,0.6160714285714286,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:347,0.6339285714285714,0.5892857142857143,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:354,0.23214285714285715,0.25,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:368,0.5446428571428571,0.5714285714285714,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:40,0.4910714285714286,0.5,22
ac680ec5-6f89-4739-9848-9d76fc0e017f:83,0.41964285714285715,0.39285714285714285,22
ac839451-05bc-493e-b167-558b2b195baa:0,0.4356060606060606,0.44949494949494956,57
ac839451-05bc-493e-b167-558b2b195baa:1,0.46338383838383834,0.38383838383838387,57
ac839451-05bc-493e-b167-558b2b195baa:21,0.5075757575757576,0.5113636363636364,57
ac839451-05bc-493e-b167-558b2b195baa:5,0.4457070707070707,0.4431818181818182,57
ac839451-05bc-493e-b167-558b2b195baa:82,0.5429292929292929,0.529040404040404,57
ac839451-05bc-493e-b167-558b2b195baa:89,0.48611111111111105,0.5063131313131313,57
ac839451-05bc-493e-b167-558b2b195baa:9,0.3762626262626263,0.4128787878787879,57
b76f24ea-95b1-4a0e-95eb-9c39b1283c40:128,0.15714285714285714,0.2238095238095238,31
b76f24ea-95b1-4a0e-95eb-9c39b1283c40:182,0.5380952380952381,0.5619047619047619,31
b76f24ea-95b1-4a0e-95eb-9c39b1283c40:196,0.5333333333333333,0.4904761904761905,31
b83407f8-8220-46f9-9b90-a4c9f150c572:110,0.6484593837535013,0.6694677871148459,55
b83407f8-8220-46f9-9b90-a4c9f150c572:131,0.4593837535014006,0.5238095238095237,55
b83407f8-8220-46f9-9b90-a4c9f150c572:141,0.6106442577030812,0.6204481792717087,55
b83407f8-8220-46f9-9b90-a4c9f150c572:142,0.6148459383753502,0.6022408963585435,55
b83407f8-8220-46f9-9b90-a4c9f150c572:144,0.5819327731092437,0.6288515406162464,55
b83407f8-8220-46f9-9b90-a4c9f150c572:151,0.3697478991596639,0.36834733893557425,55
b83407f8-8220-46f9-9b90-a4c9f150c572:153,0.6050420168067228,0.676470588235294,55
b83407f8-8220-46f9-9b90-a4c9f150c572:154,0.6974789915966386,0.6848739495798319,55
b83407f8-8220-46f9-9b90-a4c9f150c572:165,0.47899159663865554,0.47619047619047616,55
b83407f8-8220-46f9-9b90-a4c9f150c572:166,0.43137254901960786,0.47058823529411764,55
b83407f8-8220-46f9-9b90-a4c9f150c572:17,0.4817927170868348,0.49299719887955185,55
b83407f8-8220-46f9-9b90-a4c9f150c572:182,0.39985994397759106,0.3599439775910364,55
b83407f8-8220-46f9-9b90-a4c9f150c572:202,0.6015406162464987,0.6372549019607843,55
b83407f8-8220-46f9-9b90-a4c9f150c572:210,0.7198879551820729,0.6988795518207283,55
b83407f8-8220-46f9-9b90-a4c9f150c572:216,0.6190476190476191,0.6190476190476191,55
b83407f8-8220-46f9-9b90-a4c9f150c572:220,0.45238095238095244,0.4915966386554622,55
b83407f8-8220-46f9-9b90-a4c9f150c572:221,0.450280112044818,0.5098039215686275,55
b83407f8-8220-46f9-9b90-a4c9f150c572:222,0.4831932773109243,0.44817927170868355,55
b83407f8-8220-46f9-9b90-a4c9f150c572:32,0.3669467787114846,0.4439775910364146,55
b83407f8-8220-46f9-9b90-a4c9f150c572:34,0.30392156862745096,0.34733893557422973,55
b83407f8-8220-46f9-9b90-a4c9f150c572:38,0.1904761904761905,0.23109243697478993,55
b83407f8-8220-46f9-9b90-a4c9f150c572:45,0.319327731092437,0.38375350140056025,55
b83407f8-8220-46f9-9b90-a4c9f150c572:46,0.2913165266106442,0.33753501400560226,55
b83407f8-8220-46f9-9b90-a4c9f150c572:66,0.6890756302521008,0.6834733893557423,55
b83407f8-8220-46f9-9b90-a4c9f150c572:67,0.6512605042016807,0.6624649859943977,55
b83407f8-8220-46f9-9b90-a4c9f150c572:75,0.30812324929971996,0.3123249299719888,55
b83407f8-8220-46f9-9b90-a4c9f150c572:77,0.2254901960784314,0.2296918767507003,55
b83407f8-8220-46f9-9b90-a4c9f150c572:80,0.592436974789916,0.6120448179271708,55
b83407f8-8220-46f9-9b90-a4c9f150c572:95,0.5140056022408963,0.5504201680672269,55
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:169,0.5587044534412955,0.587719298245614,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:171,0.626855600539811,0.5074224021592442,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:185,0.4784075573549258,0.35627530364372473,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:194,0.49999999999999994,0.47233468286099867,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:201,0.6538461538461539,0.5242914979757085,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:219,0.4156545209176788,0.4770580296896086,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:223,0.45479082321187586,0.432523616734143,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:244,0.5742240215924427,0.49662618083670723,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:271,0.39203778677462886,0.3792172739541161,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:283,0.5013495276653172,0.5539811066126856,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:286,0.5161943319838057,0.49865047233468285,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:307,0.4649122807017544,0.5445344129554656,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:315,0.1993927125506073,0.31039136302294196,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:317,0.6140350877192982,0.5715249662618084,77
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:538,0.5600539811066126,0.5458839406207827,77
c4f6665f-8be5-476b-a6e8-d81eeae9279d:1,0.24760765550239233,0.2966507177033493,60
c4f6665f-8be5-476b-a6e8-d81eeae9279d:82,0.47607655502392343,0.4832535885167464,60
c736dc60-0726-410d-8419-cb6ea025d5b1:581,0.5224071702944943,0.5320813771517997,170
c736dc60-0726-410d-8419-cb6ea025d5b1:589,0.5532792715891307,0.5453122777066438,170
c736dc60-0726-410d-8419-cb6ea025d5b1:605,0.40162185232607767,0.3972115521411296,170
c736dc60-0726-410d-8419-cb6ea025d5b1:690,0.5398349694124343,0.5451700099587424,170
c736dc60-0726-410d-8419-cb6ea025d5b1:752,0.4165599658557405,0.41983212405747616,170
c736dc60-0726-410d-8419-cb6ea025d5b1:753,0.5060463792858159,0.5054773082942098,170
c736dc60-0726-410d-8419-cb6ea025d5b1:762,0.5770379854886897,0.5739080950348556,170
c736dc60-0726-410d-8419-cb6ea025d5b1:774,0.5776070564802959,0.5813060179257362,170
c736dc60-0726-410d-8419-cb6ea025d5b1:777,0.5079669938824869,0.5037700953193911,170
c736dc60-0726-410d-8419-cb6ea025d5b1:780,0.5571916346564234,0.5039123630672927,170
c736dc60-0726-410d-8419-cb6ea025d5b1:806,0.5271020059752454,0.5128752311850904,170
c736dc60-0726-410d-8419-cb6ea025d5b1:821,0.48598662683169724,0.48555982358799266,170
c736dc60-0726-410d-8419-cb6ea025d5b1:829,0.4403186797552995,0.41812491108265754,170
c736dc60-0726-410d-8419-cb6ea025d5b1:832,0.3860435339308579,0.39593114241001565,170
c736dc60-0726-410d-8419-cb6ea025d5b1:853,0.4332052923602219,0.4465784606629677,170
c736dc60-0726-410d-8419-cb6ea025d5b1:855,0.3484848484848485,0.3484137146108977,170
c736dc60-0726-410d-8419-cb6ea025d5b1:859,0.45340731256224215,0.4492815478730972,170
c736dc60-0726-410d-8419-cb6ea025d5b1:860,0.38412291933418696,0.39322805519988624,170
c736dc60-0726-410d-8419-cb6ea025d5b1:862,0.6282543747332481,0.6306729264475743,170
c736dc60-0726-410d-8419-cb6ea025d5b1:869,0.4830701379997155,0.4691990325793143,170
c736dc60-0726-410d-8419-cb6ea025d5b1:877,0.5191350120927586,0.5197040830843647,170
c736dc60-0726-410d-8419-cb6ea025d5b1:881,0.5048371034286527,0.4980793854033291,170
c736dc60-0726-410d-8419-cb6ea025d5b1:885,0.5020628823445725,0.5050505050505051,170
c736dc60-0726-410d-8419-cb6ea025d5b1:903,0.42367335325081806,0.42381562099871956,170
c736dc60-0726-410d-8419-cb6ea025d5b1:904,0.49622990468060885,0.4911082657561532,170
c736dc60-0726-410d-8419-cb6ea025d5b1:906,0.42481149523403045,0.4081661687295491,170
c736dc60-0726-410d-8419-cb6ea025d5b1:925,0.4879072414283681,0.5070422535211268,170
c736dc60-0726-410d-8419-cb6ea025d5b1:927,0.3395931142410016,0.32607767819035427,170
c736dc60-0726-410d-8419-cb6ea025d5b1:933,0.47005263906672357,0.44259496372172424,170
c736dc60-0726-410d-8419-cb6ea025d5b1:935,0.40973111395646605,0.40375586854460094,170
c893c0a3-5597-49cf-baa1-60efdfdef542:749,0.9135802469135802,0.9506172839506173,18
c893c0a3-5597-49cf-baa1-60efdfdef542:772,0.5432098765432098,0.5925925925925926,18
c893c0a3-5597-49cf-baa1-60efdfdef542:793,0.6296296296296297,0.7037037037037037,18
c893c0a3-5597-49cf-baa1-60efdfdef542:812,0.1481481481481482,0.1481481481481482,18
c893c0a3-5597-49cf-baa1-60efdfdef542:820,0.4814814814814815,0.4938271604938272,18
c893c0a3-5597-49cf-baa1-60efdfdef542:821,0.35802469135802467,0.37037037037037035,18
c893c0a3-5597-49cf-baa1-60efdfdef542:825,0.5308641975308642,0.5432098765432098,18
c893c0a3-5597-49cf-baa1-60efdfdef542:835,0.34567901234567905,0.3703703703703704,18
c893c0a3-5597-49cf-baa1-60efdfdef542:846,0.2839506172839506,0.2962962962962963,18
c893c0a3-5597-49cf-baa1-60efdfdef542:849,0.345679012345679,0.3703703703703704,18
c893c0a3-5597-49cf-baa1-60efdfdef542:851,0.7160493827160493,0.7160493827160493,18
c893c0a3-5597-49cf-baa1-60efdfdef542:852,0.6975308641975309,0.6790123456790123,18
c893c0a3-5597-49cf-baa1-60efdfdef542:860,0.6790123456790124,0.617283950617284,18
c893c0a3-5597-49cf-baa1-60efdfdef542:883,0.7407407407407407,0.7160493827160495,18
c893c0a3-5597-49cf-baa1-60efdfdef542:884,0.7777777777777778,0.7777777777777778,18
c893c0a3-5597-49cf-baa1-60efdfdef542:893,0.5925925925925926,0.6296296296296297,18
cc701ed3-84b6-4b8e-8390-2e3f54414b19:119,0.6015037593984962,0.5827067669172932,73
cc701ed3-84b6-4b8e-8390-2e3f54414b19:121,0.6105263157894737,0.6030075187969925,73
cc701ed3-84b6-4b8e-8390-2e3f54414b19:30,0.3706766917293233,0.38120300751879693,73
cc701ed3-84b6-4b8e-8390-2e3f54414b19:77,0.512781954887218,0.47368421052631576,73
cc701ed3-84b6-4b8e-8390-2e3f54414b19:89,0.5766917293233084,0.5473684210526316,73
cc701ed3-84b6-4b8e-8390-2e3f54414b19:98,0.7263157894736842,0.6421052631578947,73
cc9d666c-6fe5-418d-9b37-114428d25454:21,0.18063754427390794,0.18536009445100357,88
d004f105-9886-4b83-a59a-f9173131a383:103,0.4030075187969925,0.48646616541353377,73
d004f105-9886-4b83-a59a-f9173131a383:108,0.6323308270676693,0.587218045112782,73
d004f105-9886-4b83-a59a-f9173131a383:132,0.5954887218045113,0.5548872180451128,73
d004f105-9886-4b83-a59a-f9173131a383:138,0.5725563909774436,0.4714285714285714,73
d004f105-9886-4b83-a59a-f9173131a383:154,0.49473684210526314,0.49699248120300754,73
d004f105-9886-4b83-a59a-f9173131a383:168,0.681203007518797,0.630827067669173,73
d004f105-9886-4b83-a59a-f9173131a383:19,0.4518796992481203,0.48571428571428565,73
d004f105-9886-4b83-a59a-f9173131a383:21,0.4894736842105263,0.4842105263157895,73
d004f105-9886-4b83-a59a-f9173131a383:27,0.5075187969924813,0.5270676691729324,73
d004f105-9886-4b83-a59a-f9173131a383:4,0.5390977443609023,0.5466165413533834,73
d004f105-9886-4b83-a59a-f9173131a383:41,0.4691729323308271,0.5466165413533834,73
d004f105-9886-4b83-a59a-f9173131a383:66,0.662781954887218,0.6413533834586466,73
d004f105-9886-4b83-a59a-f9173131a383:98,0.5180451127819549,0.5037593984962406,73
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:109,0.38311688311688313,0.5584415584415584,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:182,0.33766233766233766,0.48917748917748916,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:185,0.45670995670995673,0.41341991341991335,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:188,0.41125541125541126,0.46103896103896097,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:52,0.4826839826839827,0.38961038961038963,43
