cell,region,fr_window,n,auc_move_none,p_move_none,auc_move_linear,p_move_linear,auc_move_expanded,p_move_expanded,auc_move_pca_expanded,p_move_pca_expanded,dataset
b83407f8-8220-46f9-9b90-a4c9f150c572:444,SCm,15.095470058906104,55,0.4887955182072829,0.8900549725137431,0.45938375350140054,0.6146926536731634,0.48599439775910364,0.8600699650174912,0.4579831932773109,0.6011994002998501,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:45,MRN,51.02456680894544,55,0.31932773109243695,0.025487256371814093,0.4005602240896359,0.22788605697151423,0.44677871148459386,0.5257371314342829,0.38375350140056025,0.16091954022988506,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:46,MRN,18.67664660987012,55,0.2913165266106443,0.014492753623188406,0.37815126050420167,0.1344327836081959,0.4257703081232493,0.3373313343328336,0.33753501400560226,0.04597701149425287,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:461,SCm,14.999109828870692,55,0.4411764705882353,0.4432783608195902,0.4257703081232493,0.3523238380809595,0.44397759103641454,0.4942528735632184,0.43137254901960786,0.39480259870064965,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:463,SCm,55.44846270020017,55,0.7801120448179272,0.0014992503748125937,0.7507002801120448,0.0024987506246876563,0.7310924369747899,0.004497751124437781,0.7563025210084033,0.0024987506246876563,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:465,SCm,39.68402274628679,55,0.680672268907563,0.02798600699650175,0.6512605042016807,0.059470264867566215,0.6932773109243697,0.017991004497751123,0.6638655462184874,0.046476761619190406,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:492,SCm,13.501004694389245,55,0.5252100840336135,0.7661169415292354,0.4831932773109244,0.8325837081459271,0.4341736694677871,0.4097951024487756,0.5,1.0,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:497,SCm,21.73375060762409,55,0.6862745098039216,0.0239880059970015,0.6750700280112045,0.03248375812093953,0.6582633053221288,0.059470264867566215,0.6890756302521008,0.020989505247376312,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:498,SCm,13.396722248601112,55,0.5105042016806722,0.8875562218890555,0.5336134453781513,0.6881559220389805,0.5658263305322129,0.40879560219890054,0.5224089635854342,0.782608695652174,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:499,SCm,21.086215669703027,55,0.5462184873949579,0.5787106446776612,0.5546218487394958,0.5057471264367817,0.530812324929972,0.7106446776611695,0.5518207282913166,0.5182408795602199,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:508,SCm,33.15965909991145,55,0.4565826330532213,0.600199900049975,0.44397759103641454,0.49975012493753124,0.43137254901960786,0.41179410294852575,0.44677871148459386,0.5282358820589705,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:510,SCm,14.461492671269635,55,0.5056022408963585,0.9565217391304348,0.47198879551820727,0.7391304347826086,0.42857142857142855,0.3793103448275862,0.5014005602240896,0.992503748125937,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:514,SCm,39.38071895158144,55,0.4887955182072829,0.8920539730134932,0.49299719887955185,0.9370314842578711,0.49019607843137253,0.9010494752623688,0.5210084033613446,0.8020989505247377,IBL
b83407f8-8220-46f9-9b90-a4c9f150c572:515,SCm,22.59198507615784,55,0.4957983193277311,0.9730134932533733,0.5014005602240896,0.991504247876062,0.5462184873949579,0.5767116441779111,0.49299719887955185,0.9340329835082459,IBL
